"Частота, Гц","Дистанция, мм",Количество точек,"Центр мишени (X), мм","Центр мишени (Y), мм"
55,1500,6,999.2337945563739,-40.474360708826104
55,1500,6,1135.4155876977088,95.70743243250874
55,1500,6,943.3671542140389,-96.34100105116116
55,1500,6,1095.3427953258915,55.63464006069152
55,1500,5,997.3832874760216,-40.004605186878585
55,1500,5,1027.909722424816,-9.478170238084253
55,1500,6,999.3501196894782,-38.381338157408706
55,1500,6,1097.2598644541597,59.5284066072727
55,1500,6,955.6272676729949,-82.104190173892
55,1500,6,1227.7687110736997,190.03725322681282
55,1500,5,997.1901596775922,-40.78682439642667
55,1500,5,1180.7669098262809,142.78992575226192
55,1500,5,883.0424280392879,-154.93455603473103
55,1500,5,1200.6026930771254,162.6257090031067
55,1500,6,1000.3695868221861,-45.41027993109583
55,1500,6,1141.0299436045395,95.25007685125772
55,1500,6,869.7164511663561,-176.06341558692577
55,1500,6,1082.9036671667943,37.123800413512484
55,1500,6,1001.2533009331164,-34.3604931306436
55,1500,6,1107.4837290345959,71.86993497083594
55,1500,6,862.0371424377278,-173.5766516260322
55,1500,6,1067.902140205609,32.288346141849026
55,1500,6,1000.4349294592466,-43.91204181690795
55,1500,6,1166.7566894154763,122.40971813932177
55,1500,6,999.7955030884644,-35.5167143183588
55,1500,6,1014.0470121594628,-21.265205247360377
55,1500,6,819.691526354678,-215.62069105214522
55,1500,6,1142.6275940348987,107.31537662807537
55,1500,6,999.7246713055602,-39.5255236461363
55,1500,6,1171.7404449450082,132.49024999331183
55,1500,6,887.9973137150928,-151.25288123660366
55,1500,6,1100.5461800750836,61.29598512338715
55,1500,5,996.6191331503381,-40.07344395789799
55,1500,5,1218.3699616977399,181.67738458950373
55,1500,5,963.4108662113381,-73.28171089689806
55,1500,5,1194.4012572419072,157.708680133671
55,1500,6,999.7612662419584,-38.44820621232335
55,1500,6,1011.3266561298586,-26.882816324423093
55,1500,6,941.4203876768842,-96.78908477739756
55,1500,6,1107.2472869753096,69.03781452102794
55,1500,5,998.7041222684969,-40.542740844840615
55,1500,5,1020.7196815797155,-18.527181533622073
55,1500,6,999.35525459901,-41.005542260918666
55,1500,6,1014.6486753042212,-25.712121555707437
55,1500,6,848.9449341843958,-191.41586267553285
55,1500,6,1244.8757835908405,204.51498673091172
55,1500,6,1000.134384759241,-34.070856888152896
55,1500,6,1011.6235845411438,-22.58165710625008
55,1500,6,905.192202669848,-129.01303897754585
55,1500,6,1190.9368515060032,156.73160985860937
55,1500,5,997.6755149779298,-38.5381066683903
55,1500,5,1006.6564069537571,-29.557214692562948
55,1500,5,807.5961165631569,-228.6175050831632
55,1500,5,1090.7527971109853,54.53917546466518
55,1500,6,999.32390622109,-40.775798637696816
55,1500,6,1235.5892336121906,195.48952875340365
55,1500,6,962.5384733536374,-77.56123150514951
55,1500,6,1073.32601278841,33.22630792962327
55,1500,6,1000.1152328356405,-34.81615498935849
55,1500,6,1096.1652446765377,61.233856851538725
55,1500,6,903.3705393584195,-131.56084846657956
55,1500,6,1002.0021185206012,-32.92926930439777
55,1500,5,998.4282000268743,-39.90588405977013
55,1500,5,1159.2975412431504,120.96345715650602
55,1500,6,999.0530028281737,-40.20525238411681
55,1500,6,1188.8614531119583,149.6031978996678
55,1500,6,950.4824863981203,-88.77576881417025
55,1500,6,1210.5923377730337,171.33408256074316
55,1500,5,997.1433859788516,-38.17095326261206
55,1500,5,1242.8500833350267,207.5357440935631
55,1500,5,895.7850205444963,-139.5293186969673
55,1500,5,1015.8336539375244,-19.48068530393925
55,1500,6,1000.1106604473421,-33.901451180099386
55,1500,6,1117.5914033492843,83.57929172184281
55,1500,6,862.9389792726071,-171.0731323548344
55,1500,6,1088.7348648831007,54.72275325565927
55,1500,6,999.8040366018705,-37.44989706152924
55,1500,6,1154.3389942861047,117.08506062270504
55,1500,6,999.4317625193503,-40.657207751952605
55,1500,6,1031.2454944884114,-8.843475782891563
55,1500,6,800.9795557694567,-239.1094145018461
55,1500,6,1233.1232188611298,193.03424858982677
55,1500,6,1000.3097685450853,-33.65599761240736
55,1500,6,1042.2841804276036,8.318414270110857
55,1500,6,841.8026639485465,-192.16310220894604
55,1500,6,1159.7418030903846,125.77603693289186
55,1500,6,1001.4450331523984,-43.205780570447196
55,1500,6,1241.917240767171,197.26642704432538
55,1500,6,863.0158424418064,-181.6349712810392
55,1500,6,1071.8933489815113,27.242535258665633
55,1500,6,1000.130016139554,-37.40548775143042
55,1500,6,1249.9012301263035,212.36572623531922
55,1500,6,795.0246720295289,-242.51083186145547
55,1500,6,1254.1735097749597,216.63800588397535
55,1500,6,1002.1772243715421,-45.37630850891549
55,1500,6,1184.4421052333964,136.88857235293875
55,1500,6,927.6380939700879,-119.91543891036972
55,1500,6,1176.39728661014,128.84375372968245
55,1500,5,996.3788495311186,-41.1177815311835
55,1500,5,998.6224045328179,-38.87422652948421
55,1500,6,1000.0508911018395,-39.76553914962871
55,1500,6,1173.0450570782525,133.22862682678425
55,1500,6,749.8457007701896,-289.97072948127857
55,1500,6,1168.3912906995345,128.57486044806626
55,1500,5,996.5304187144445,-38.280993830817565
55,1500,5,1037.1614163786458,2.3500038333836244
55,1500,5,812.6803286638868,-222.13108388137528
55,1500,5,1067.859469738548,33.048057193285885
55,1500,6,999.4483632252094,-38.20725981697617
55,1500,6,1017.1022808636649,-20.55334217852067
55,1500,6,941.9718519587474,-95.68377108343819
55,1500,6,1178.671507993689,141.01588495150344
55,1500,6,999.9513799359814,-33.78778787561882
55,1500,6,1240.3187768142557,206.57960900265533
55,1500,6,999.6849598127026,-34.054207998897624
55,1500,6,1169.176211237534,135.43704342593387
55,1500,6,1000.2358759601151,-46.64069705968367
55,1500,6,1099.1896131794615,52.313040159662826
55,1500,6,997.2922320845059,-46.15916862632029
55,1500,6,1148.8362047466535,105.38480403582727
55,1500,6,984.6324769588742,-58.81892375195204
55,1500,6,1078.7017400040206,35.25033929319441
55,1500,6,1001.084395553151,-44.360508081445566
55,1500,6,1205.7197551205604,160.27485148596378
55,1500,6,941.428179887252,-104.01672374734457
55,1500,6,1117.2290602463113,71.7841566117147
55,1500,6,999.951328831998,-40.03027119096175
55,1500,6,1043.7327787627398,3.751178739780002
55,1500,6,993.8627517628487,-46.118848260111015
55,1500,6,1066.7680782903776,26.786478267417955
55,1500,5,996.7448903798471,-41.633685509255876
55,1500,5,1221.7459519486358,183.3673760595328
55,1500,5,792.1536755135404,-246.22490037556258
55,1500,5,1215.279350102109,176.90077421300597
55,1500,6,999.2785722920071,-38.19794134524101
55,1500,6,1116.5051416278332,79.02862799058514
55,1500,5,997.4984193670149,-38.07113606260244
55,1500,5,1178.760405361838,143.19084993222052
55,1500,5,810.2326187743059,-225.33693665531138
55,1500,5,1036.869980204095,1.3004247744777047
55,1500,6,999.6545608404834,-36.18210280375847
55,1500,6,1121.955559381567,86.11889573732508
55,1500,6,939.133243440607,-96.70342020363495
55,1500,6,1201.4531565673087,165.6164929230668
55,1500,6,1000.3511024645945,-40.579407298742915
55,1500,6,1001.5144321214585,-39.41607764187892
55,1500,6,788.1377009671064,-252.7928087962311
55,1500,6,1151.2770673924122,110.34655762907477
55,1500,6,1001.8238793336183,-45.75371670498453
55,1500,6,1182.862016611271,135.28442057266815
55,1500,6,949.8259833080523,-97.75161273055055
55,1500,6,1109.6635463694377,62.085950330834876
55,1500,6,1000.1925285674264,-36.06071535411003
55,1500,6,1137.2109357464517,100.95769182491522
55,1500,6,1001.4021788931004,-46.02990408256617
55,1500,6,1164.4774302224705,117.0453472468038
55,1500,6,779.3077755043824,-268.12430747128417
55,1500,6,1059.4118258987667,11.979742923100062
55,1500,6,1000.2461529329163,-36.730461493184286
55,1500,6,1117.0359989949295,80.05938456882899
55,1500,6,764.3679716344996,-272.6086427916011
55,1500,6,1083.3244416299242,46.34782720382359
55,1500,5,996.5621984945552,-40.198478357279484
55,1500,5,1217.5866762885544,180.82599943671977
55,1500,5,826.9871110287104,-209.77356582312427
55,1500,5,1055.062375021663,18.30169816982835
55,1500,6,999.0096045635196,-34.84539744501647
55,1500,6,1213.1876521432894,179.3326501347533
55,1500,6,764.2827738220816,-269.5722281864544
55,1500,6,1131.407514596101,97.55251258756508
55,1500,6,1000.4373423440408,-43.1427907861899
55,1500,6,1077.690549470316,34.110416340085386
55,1500,6,999.1277708457161,-37.37620354636535
55,1500,6,1206.8287858472572,170.32481145517588
55,1500,6,979.9281115630836,-56.57586282899784
55,1500,6,1133.6708423547639,97.1668679626824
55,1500,5,998.1528265124261,-39.394831660935424
55,1500,5,1114.459397225228,76.91173905186643
55,1500,5,988.9750038655253,-48.57265430783629
55,1500,5,1184.4789610513403,146.93130287797868
55,1500,5,997.6261597529638,-37.556732931996585
55,1500,5,1158.2166339488176,123.0337412638572
55,1500,5,801.329205603249,-233.8536870817113
55,1500,5,1037.4450154743035,2.2621227893432447
55,1500,6,1000.91270810483,-44.53975460167479
55,1500,6,1181.1478790660872,135.69541635958225
55,1500,6,941.795152269472,-103.65731043703272
55,1500,6,1088.7697713343346,43.317308627829675
55,1500,6,998.127769632204,-40.61546208474123
55,1500,6,1044.3391770188086,5.595945301863438
55,1500,5,997.8097033862865,-40.09804671709238
55,1500,5,1057.5629563348857,19.65520623150686
55,1500,5,749.5217160744312,-288.3860340289477
55,1500,5,1090.1276078857463,52.21985778236742
55,1500,6,1000.1551792242071,-41.21973351055187
55,1500,6,1219.1017201650766,177.72680743031756
55,1500,6,957.7419464074724,-83.63296632728665
55,1500,6,1163.918561759735,122.5436490249761
55,1500,6,999.7018705561974,-36.514523878874776
55,1500,6,1065.3284482223041,29.112053787231893
55,1500,6,866.697247416196,-169.51914701887614
55,1500,6,1143.1152968060396,106.89890237096739
55,1500,6,1000.1876755934805,-42.17049451879742
55,1500,6,1244.4683382829646,202.1101681706867
55,1500,6,840.0415690187318,-202.31660109354615
55,1500,6,1123.6788114310089,81.32064131873085
55,1500,5,997.2665894588463,-41.187065465584936
55,1500,5,1248.2295657280717,209.77591080364044
55,1500,5,963.0223885368157,-75.4312663876155
55,1500,5,1204.2037930948009,165.7501381703697
55,1500,6,998.9802020821325,-38.89536625048788
55,1500,6,1026.0494790575017,-11.826089275118669
55,1500,6,1000.2879939229047,-41.99218225224843
55,1500,6,1092.4146616352239,50.13448546007083
55,1500,6,766.4072524465363,-275.8729237286168
55,1500,6,1100.5679103528373,58.28773417768429
55,1500,5,997.6681820116808,-40.218388683884015
55,1500,5,1039.3963150011382,1.5097443055735127
55,1500,5,771.3578681150061,-266.5287025805587
55,1500,5,1045.4250691046211,7.538498409056437
55,1500,6,999.7837759899667,-36.0189114823097
55,1500,6,1025.5913555784475,-10.21133189382875
55,1500,6,764.8155582564973,-270.987129215779
55,1500,6,1160.1138021383717,124.31111466609534
55,1500,6,999.1497096279695,-38.30393173325742
55,1500,6,1073.8446717071658,36.391030345938894
55,1500,6,792.0793333992503,-245.37430796197657
55,1500,6,1047.6038144884656,10.150173127238695
55,1500,6,999.5914579247992,-41.52622930716358
55,1500,6,1088.30003270933,47.1823454773672
55,1500,5,997.6541322735617,-40.29730089980664
55,1500,5,1035.2851981066547,-2.6662350667136963
55,1500,5,781.438498431052,-256.5129347423163
55,1500,5,1214.737206208654,176.78577303528573
55,1500,6,999.2781288167563,-40.90726030643912
55,1500,6,1143.3625952366644,103.17720611346911
55,1500,6,779.3632362998521,-260.8221528233433
55,1500,6,1136.2253266095988,96.03993748640337
55,1500,6,999.2019599800657,-37.05328990407195
55,1500,6,1215.353243765179,179.09799388104148
55,1500,6,984.3703941649142,-51.88485571922352
55,1500,6,1138.3510563305665,102.09580644642878
55,1500,5,997.0689412228485,-38.896896708599456
55,1500,5,1079.604403702408,43.63856577096014
55,1500,5,946.8822467972758,-89.08359113417215
55,1500,5,1066.9232104962673,30.957372564819323
55,1500,6,999.9153461005866,-40.4367417787943
55,1500,6,1166.7467703056245,126.39468242624366
55,1500,6,996.4160324112005,-46.43557386934801
55,1500,6,1008.4596729110938,-34.391933369454726
55,1500,6,991.6978372221201,-51.15376905842834
55,1500,6,1113.85947593766,71.00786965711137
55,1500,6,1000.6117420321694,-42.95815539862246
55,1500,6,1224.7869414455051,181.21704401471328
55,1500,6,887.5152989404967,-156.05459849029523
55,1500,6,1047.609749659797,4.039852229005021
55,1500,6,999.4175994320262,-37.53616585041427
55,1500,6,1096.6287609732376,59.67499569079714
55,1500,6,798.5347741693907,-238.41899111304977
55,1500,6,1176.9784826903935,140.0247174079531
55,1500,6,1001.0695021140897,-45.98560992083207
55,1500,6,1132.9631625820098,85.90805054708792
55,1500,6,974.7701247909321,-72.28498724398966
55,1500,6,1091.5538270217423,44.49871498682054
55,1500,6,1000.0592766877162,-36.20751767772472
55,1500,6,1133.708693109364,97.44189874392313
55,1500,6,999.2410812735485,-40.1686511256565
55,1500,6,1252.3303914164078,212.92065901720278
55,1500,6,904.2167118562662,-135.19302054293877
55,1500,6,1149.0869414330375,109.67720903383241
55,1500,6,997.3732189188418,-45.89235950204938
55,1500,6,1078.536124411433,35.27054599054191
55,1500,6,764.8884509772824,-278.3771274436087
55,1500,6,1039.3573770386322,-3.908201382258923
55,1500,6,999.7599823867398,-35.171244766429425
55,1500,6,1172.8713287499252,137.94010159675597
55,1500,6,923.801339871343,-111.12988728182623
55,1500,6,1241.3129700286581,206.38174287548878
55,1500,6,999.3753615964487,-40.60197684942447
55,1500,6,1035.629396488058,-4.347941957815145
55,1500,6,938.8823350015563,-101.09500344431683
55,1500,6,1057.8391735736252,17.861835127752173
55,1500,6,999.7927566543189,-35.1232042620997
55,1500,6,1226.8317024891828,191.91574157276426
55,1500,6,1001.2830541390782,-43.01073622561342
55,1500,6,1254.6882606927206,210.39447032802903
55,1500,6,890.289408947279,-154.00438141741267
55,1500,6,1151.5505638232676,107.25677345857594
55,1500,6,999.9005513411016,-34.687100204145
55,1500,6,1089.65297379443,55.06532224918324
55,1500,6,894.7374025306863,-139.85024901456038
55,1500,6,1013.7074464650885,-20.880205080158127
55,1500,5,996.1324642960305,-37.22431048060895
55,1500,5,1115.3508566974842,81.99408192084478
55,1500,5,983.4029729248869,-49.95380185175265
55,1500,5,1240.7328609611013,207.37608618446185
55,1500,6,1000.7596578227216,-42.847800223069704
55,1500,6,1144.9299030246593,101.32244497886796
55,1500,6,980.644083134931,-62.96337491086035
55,1500,6,1148.5140892145491,104.9066311687578
55,1500,6,999.3497636486921,-38.45241263421104
55,1500,6,1053.1933799605665,15.391203677663256
55,1500,5,996.9134424640533,-38.87714567023018
55,1500,5,1166.1782958202566,130.38770768597306
55,1500,5,910.3377385040815,-125.45284963020202
55,1500,5,1109.8967811273758,74.1061929930923
55,1500,6,1000.458184178529,-42.147356491000515
55,1500,6,1051.6515174884214,9.045976818891909
55,1500,6,907.6093624494342,-134.99617822009526
55,1500,6,1128.2762702990678,85.67072962953827
55,1500,6,999.2543744134518,-38.82137521771447
55,1500,6,1202.4610778202305,164.38532818906427
55,1500,6,952.8189777648201,-85.25677186634616
55,1500,6,1238.3133739927337,200.2376243615674
55,1500,6,999.9159337501429,-35.523088957393576
55,1500,6,1070.376882616983,34.937859909446594
55,1500,6,995.0574728916247,-40.38154981591186
55,1500,6,1019.1543808676727,-16.284641839863855
55,1500,6,1000.1327088291623,-33.46041357253724
55,1500,6,1103.122847356142,69.52972495444257
55,1500,6,1000.7303610284522,-42.87408448147676
55,1500,6,1059.9420082007155,16.337562690786406
55,1500,6,945.7581492611766,-97.84629624875228
55,1500,6,1193.780245200857,150.17579969092807
55,1500,6,999.4311906016782,-37.25040489925242
55,1500,6,1242.7590274482582,206.0774319473275
55,1500,6,769.0515790558684,-267.63001644506215
55,1500,6,1087.4013022867089,50.719706785778236
55,1500,5,997.4134908826439,-40.34088086561541
55,1500,5,1194.968467698931,157.21409595067155
55,1500,5,960.3731929024655,-77.38117884579394
55,1500,5,1047.5047565619004,9.750384813640999
55,1500,6,999.7441569934182,-40.981536646516616
55,1500,6,1123.7378382732309,83.01214463329595
55,1500,6,785.3470509701582,-255.37864266977658
55,1500,6,1103.473030428057,62.74733678812211
55,1500,6,1000.784336669497,-32.41932228127038
55,1500,6,1252.7194745630381,219.5158156122708
55,1500,6,858.7892942757226,-174.41436467504474
55,1500,6,1146.3346133515097,113.13095440074241
55,1500,6,999.7310405736462,-35.89169936406724
55,1500,6,1024.9312271551628,-10.691512782550532
55,1500,6,999.1052065502045,-40.322866697461194
55,1500,6,1190.751822832602,151.32374958493645
55,1500,6,793.5109137228445,-245.91715952482113
55,1500,6,1126.8384398087492,87.4103665610834
55,1500,6,999.5607962120138,-35.16467252696529
55,1500,6,1216.3821045124785,181.65663577349937
55,1500,6,879.7545106976125,-154.9709580413665
55,1500,6,1178.8111317202688,144.0856629812898
55,1500,6,1002.0781168824474,-45.537543754945624
55,1500,6,1120.6990902904154,73.08342965302228
55,1500,6,925.2477558469594,-122.36790479043356
55,1500,6,1172.611043505057,124.99538286766398
55,1500,6,999.8643795985996,-37.1016154398057
55,1500,6,1102.7094558429949,65.74346080458949
55,1500,6,893.3139851627353,-143.65200987566996
55,1500,6,1215.4765613749948,178.5105663365895
55,1500,5,997.9977949597451,-40.5991014265161
55,1500,5,1191.983189174823,153.386292788562
55,1500,6,999.7446377415532,-36.95208002349994
55,1500,6,1165.587797123142,128.89107935808892
55,1500,6,785.6204084353778,-251.07630932967538
55,1500,6,1168.410648588547,131.71393082349394
55,1500,6,1000.76892656196,-42.94394351633985
55,1500,6,1068.1671270940146,24.45425701571478
55,1500,6,831.7218472802863,-211.99102279801355
55,1500,6,1201.1779271819055,157.46505710360557
55,1500,6,999.6042758538707,-36.007163633500504
55,1500,6,1067.9485060236375,32.33706653626617
55,1500,6,907.6499025687265,-127.96153691864478
55,1500,6,1056.5855047016867,20.974065214315495
55,1500,6,1001.2468624742809,-43.900341808678206
55,1500,6,1126.6078675162178,81.46066323325874
55,1500,6,1000.3596024755801,-39.7090320946078
55,1500,6,1090.3660665610691,50.2974319908813
55,1500,6,801.5719659698076,-238.49666860038036
55,1500,6,1208.299097810615,168.23046324042707
55,1500,6,1000.6093479894713,-34.564748290730535
55,1500,6,1149.5323836260848,114.35828734588299
55,1500,6,846.2325720398932,-188.94152424030867
55,1500,6,1052.2257618146957,17.051665534493885
55,1500,6,1001.7789575079578,-44.970915733178266
55,1500,6,1088.8231043197109,42.07323107857477
55,1500,6,768.2310903856594,-278.5187828554766
55,1500,6,1106.2520570662664,59.502183825130295
55,1500,6,999.4545728476272,-39.82294062496252
55,1500,6,1172.8501028984374,133.5725894258476
55,1500,6,764.5933581218851,-274.68415535070466
55,1500,6,1079.2214064212424,39.943892948652596
55,1500,5,997.9746877272717,-39.92162279286091
55,1500,5,1137.9869027514117,100.09059223127917
55,1500,6,999.3986087660008,-41.11939824568078
55,1500,6,1094.0178012937301,53.49979428204842
55,1500,6,872.0731719383306,-168.44483507335107
55,1500,6,1205.463045222549,164.94503821086738
55,1500,6,1000.08301857966,-33.96434796495996
55,1500,6,1210.6330061336375,176.5856395890177
55,1500,6,941.412902856423,-92.63446368819694
55,1500,6,1076.9314564604963,42.88408991587638
55,1500,6,999.4874544319714,-40.22145093920094
55,1500,6,1010.1004486431308,-29.608456728041578
55,1500,6,758.3790032707911,-281.32990210038116
55,1500,6,1210.726757768272,171.0178523970997
55,1500,6,1000.7481625906825,-35.725917028845025
55,1500,6,1208.2442248939524,171.77014527442486
55,1500,6,824.1403452002876,-212.33373441923996
55,1500,6,1212.823024988715,176.34894536918745
55,1500,6,999.6756979494295,-38.56823703975301
55,1500,6,1073.386629262322,35.142694273139504
55,1500,6,999.3527644444799,-40.34915872008832
55,1500,6,1225.910052669618,186.20812950504973
55,1500,6,784.6260975623277,-255.07582560224054
55,1500,6,1195.46681817345,155.76489500888184
55,1500,5,997.5312288238425,-40.11763812943516
55,1500,5,1237.7073876237844,200.05852067050677
55,1500,5,820.277283657897,-217.37158329538067
55,1500,5,1231.1118034480066,193.46293649472904
55,1500,6,999.4938973013517,-37.57837904420337
55,1500,6,1247.6639321553412,210.59165580978612
55,1500,6,936.7490906688403,-100.32318567671479
55,1500,6,1077.4893418536767,40.41706550812167
55,1500,6,1001.4845264150293,-45.78813659303652
55,1500,6,1111.1352726584887,63.86260965042289
55,1500,6,942.6559757860606,-104.61668722200528
55,1500,6,1213.5434374584734,166.27077445040743
55,1500,6,1000.9426933608188,-33.925463593457344
55,1500,6,1193.5747607874534,158.70660383317724
55,1500,6,999.0048559361358,-40.899802582104535
55,1500,6,1101.9191737494402,62.0145152312
55,1500,6,935.2309903855079,-104.67366813273242
55,1500,6,1054.193990324379,14.289331806138684
55,1500,6,1001.716236496346,-45.18847659232218
55,1500,6,1026.996955419847,-19.907757668821333
55,1500,6,985.3730150103995,-61.531698078268704
55,1500,6,1177.15916481482,130.2544517261519
55,1500,6,999.8645945569247,-38.100396369135645
55,1500,6,1197.1249179447395,159.15992701867927
55,1500,6,976.8265166537349,-61.138474272325425
55,1500,6,1067.427183331606,29.46219240554573
55,1500,6,999.3602144549528,-37.312396442916224
55,1500,6,1068.867155560034,32.194544662164915
55,1500,6,842.7438616047359,-193.92874929313314
55,1500,6,1151.9035774955723,115.23096659770334
55,1500,5,997.853867746684,-39.34761910872402
55,1500,5,1220.197691237677,182.99620438226887
55,1500,6,999.5252898704424,-40.33552793409087
55,1500,6,1173.5312555813182,133.6704377767849
55,1500,6,882.0744868590133,-157.78633094552004
55,1500,6,1005.840605017328,-34.02021278720523
55,1500,6,1000.2974736982895,-36.45990008570058
55,1500,6,1214.757404958355,178.00003117436486
55,1500,6,910.2280196997272,-126.52935408426292
55,1500,6,1209.3075649495017,172.5501911655117
55,1500,6,1000.197920067545,-35.85939537380347
55,1500,6,1149.9816023094904,113.92428686814185
55,1500,6,823.6367979581333,-212.4205174832152
55,1500,6,1177.535220617285,141.4779051759365
55,1500,6,1001.2456897910843,-33.10661671512235
55,1500,6,1106.3832727773681,72.03096627116142
55,1500,6,795.9251626248745,-238.4271438813322
55,1500,6,1181.146979113359,146.79467260715236
55,1500,6,1000.3971417347597,-43.0926071876707
55,1500,6,1216.09038706583,172.60063814339972
55,1500,6,999.8791049074189,-35.27414036281957
55,1500,6,1170.265101825062,135.1118565548235
55,1500,6,840.685274480335,-194.46797078990343
55,1500,6,1026.490960728391,-8.662284541847587
55,1500,6,999.4825780262369,-39.205455577179066
55,1500,6,1076.2265837981572,37.53855019474136
55,1500,6,877.6106187756551,-161.07741482776086
55,1500,6,1168.390282947737,129.70224934432107
55,1500,6,1001.0881404662197,-44.243977336508486
55,1500,6,1171.5047632279495,126.17264542522133
55,1500,6,914.84649806235,-130.48561974037816
55,1500,6,1076.2485757547236,30.916457951995376
55,1500,6,999.3243220809217,-36.92741146177902
55,1500,6,1024.5319230260482,-11.719810516652593
55,1500,6,793.3156336385512,-242.9360999041496
55,1500,6,1087.4001517941315,51.14841825143075
55,1500,6,1001.1059329156884,-44.196818911797386
55,1500,6,1068.144171700873,22.84141987338706
55,1500,6,999.2643925410785,-38.35367217928184
55,1500,6,1128.9529385945752,91.33487387421499
55,1500,6,887.5853906808942,-150.03267403946612
55,1500,6,1016.0110165065016,-21.607048213858643
55,1500,6,996.7841182490024,-46.48797310178796
55,1500,6,1123.8547378250246,80.58264647423422
55,1500,6,765.7118319652947,-277.56025938549567
55,1500,6,1158.996966262184,115.72487491139361
55,1500,6,999.6334573462017,-38.543426567759276
55,1500,6,1025.0476089216147,-13.129274992346275
55,1500,6,865.8482634212683,-172.32862049269275
55,1500,6,1050.3385951246073,12.161711210646466
55,1500,5,996.8990049507617,-39.34182383575795
55,1500,5,1248.304774256116,212.06394546959643
55,1500,5,792.0898847441479,-244.1509440423717
55,1500,5,1231.75018968074,195.50936089422044
55,1500,6,1000.264960830469,-33.63209345826284
55,1500,6,1204.2308487592034,170.33379447047147
55,1500,6,1000.7368122750846,-42.179520948921244
55,1500,6,1238.2454941859905,195.32916096198474
55,1500,6,900.3819335726888,-142.53439965131707
55,1500,6,1125.5736412359263,82.65730801192038
55,1500,6,999.7950232358847,-38.544812743082026
55,1500,6,1054.091932953773,15.752096974806243
55,1500,6,764.9104412262045,-273.42939475276233
55,1500,6,1114.1928919679392,75.85305598897236
55,1500,5,996.2028299280764,-41.48610086677201
55,1500,5,1241.4619354427086,203.77300464786015
55,1500,5,828.0601884370958,-209.62874235775269
55,1500,5,1084.9086897825098,47.21975898766137
55,1500,6,1001.1065830655531,-43.91849985111764
55,1500,6,1091.9684067164972,46.94332379982654
55,1500,6,933.847551175466,-111.17753174120463
55,1500,6,1076.877522295046,31.85243937837523
55,1500,6,999.7188823243652,-37.55447549443072
55,1500,6,1251.4699528383956,214.19659501959973
55,1500,6,999.701852281555,-35.83350062377545
55,1500,6,1156.5841107219526,121.04875781662207
55,1500,6,749.1800088725109,-286.3553440328195
55,1500,6,1046.6571579548659,11.121805049535375
55,1500,5,998.065498097007,-39.244388961236425
55,1500,5,1011.5442100873748,-25.76567697086859
55,1500,5,891.2419675026434,-146.06791955559999
55,1500,5,1169.4352256177165,132.1253385594731
55,1500,6,999.3125002815619,-39.459552875964675
55,1500,6,1238.5625708122434,199.79051765471675
55,1500,6,767.7742481391675,-270.99780501835903
55,1500,6,1185.250192374603,146.47813921707657
55,1500,5,996.6645545001402,-38.936660581293864
55,1500,5,1120.4702731802533,84.86905809881931
55,1500,5,835.982669213267,-199.61854586816705
55,1500,5,1013.9770945833591,-21.624120498074962
55,1500,5,996.5448504309783,-40.489678025703704
55,1500,5,1209.8418147673478,172.8072863106659
55,1500,6,1000.3862246333453,-34.802630301900244
55,1500,6,1100.2824619923767,65.09360705713124
55,1500,6,819.5633894303243,-215.6254655049212
55,1500,6,1046.643669954119,11.454815018873596
55,1500,6,1000.2145885247573,-38.14400993227934
55,1500,6,1199.9042778645892,161.5456794075525
55,1500,6,921.2893778236621,-117.06922063337456
55,1500,6,1062.5265570910813,24.167958634044666
55,1500,5,996.5621502534653,-38.776799766401055
55,1500,5,1009.8298549195222,-25.50909510034426
55,1500,5,826.6721004068298,-208.66684961303656
55,1500,5,1016.4878966708436,-18.851053349022763
55,1500,6,999.0223261337451,-39.09201068295402
55,1500,6,1188.0957150474962,149.98137823079713
55,1500,6,812.9286171063142,-225.18571971038492
55,1500,6,1049.6323466854426,11.51800986874342
55,1500,5,997.4903106936093,-40.934105324625484
55,1500,5,1088.5497301934756,50.12531417524085
55,1500,6,996.3778714913637,-46.13675595850526
55,1500,6,1175.3039591455497,132.78933169568063
55,1500,6,947.5016275893475,-95.01299986052149
55,1500,6,1021.8327076684028,-20.681919781466174
55,1500,6,1000.2467311409446,-41.80057386878642
55,1500,6,1120.4890380533918,78.44173304366086
55,1500,6,831.9986282655595,-210.04867674417144
55,1500,6,1021.6914136009048,-20.35589140882622
55,1500,6,998.726684992348,-38.20295413765776
55,1500,6,1170.7775737281247,133.8479345981188
55,1500,6,801.8564255397533,-235.0732135902525
55,1500,6,1031.4344545523031,-5.495184577702666
55,1500,5,996.523497256119,-42.29878665427438
55,1500,5,1174.944473677911,136.12218976751777
55,1500,5,792.1204104236695,-246.70187348672385
55,1500,5,1005.5627215492581,-33.25956236113529
55,1500,6,999.2969985238973,-38.98352728771592
55,1500,6,1081.4721577709363,43.191631959323
55,1500,6,1000.2694048956382,-34.758630211893376
55,1500,6,1172.8210581664257,137.79302305889408
55,1500,6,765.262028701696,-269.7660064058356
55,1500,6,1110.757356216017,75.72932110848522
55,1500,5,997.8888443125348,-39.47567858449497
55,1500,5,1102.3893918558938,65.0248689588639
55,1500,5,916.1644175795299,-121.20010531749999
55,1500,5,1067.2508971442028,29.886374247172967
55,1500,6,1000.5332389148557,-44.59156428993224
